size	encoders	weighted_correct	weighted_acc	weighted_kappa	majority_correct	majority_resolved	majority_acc_resolved	majority_kappa_resolved	abstain_rate
11	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp	85	0.5120481927710844	0.40920075574497994	28	35	0.8	0.7368421052631579	0.7891566265060241
11	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4088630968082301	33	45	0.7333333333333333	0.6588755527479468	0.7289156626506024
7	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4088630968082301	40	61	0.6557377049180327	0.5659098610640461	0.6325301204819277
7	gemma,gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4075346992729677	44	69	0.6376811594202898	0.549373040752351	0.5843373493975903
11	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4086811205418005	27	36	0.75	0.6884615384615385	0.7831325301204819
7	gemma,granite,haiku,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4084209600070394	28	38	0.7368421052631579	0.6640141467727675	0.7710843373493976
8	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4103407446388634	26	36	0.7222222222222222	0.64	0.7831325301204819
9	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4120939180621749	26	38	0.6842105263157895	0.5996488147497805	0.7710843373493976
7	gemma,granite,haiku,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40881111501934586	34	56	0.6071428571428571	0.49279538904899145	0.6626506024096386
8	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40891506945665557	29	41	0.7073170731707317	0.6171206225680934	0.7530120481927711
8	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4090709325832822	21	30	0.7	0.6341463414634145	0.8192771084337349
3	gemma,granite,rinna_jp_3_6b	85	0.5120481927710844	0.40706442651144326	50	88	0.5681818181818182	0.46819338422391854	0.4698795180722891
7	gemma,granite,haiku,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40797816132441	32	44	0.7272727272727273	0.6597938144329896	0.7349397590361446
9	gemma,granite,haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4096158068057081	16	34	0.47058823529411764	0.17631224764468367	0.7951807228915663
8	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4097972083223599	25	34	0.7352941176470589	0.646242774566474	0.7951807228915663
11	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4087591240875912	25	33	0.7575757575757576	0.684964200477327	0.8012048192771084
8	gemma,gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	85	0.5120481927710844	0.4087331251923839	21	25	0.84	0.7885835095137421	0.8493975903614458
9	gemma,granite,haiku,ministral,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40797816132441	27	44	0.6136363636363636	0.5211267605633803	0.7349397590361446
5	gemma,granite,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jp	85	0.5120481927710844	0.4078478002378121	26	41	0.6341463414634146	0.5477941176470589	0.7530120481927711
6	gemma,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40958988320014067	18	29	0.6206896551724138	0.47619047619047605	0.8253012048192772
8	gemma,gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4078999515610552	28	35	0.8	0.7463768115942029	0.7891566265060241
8	gemma,gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4082907938743179	27	35	0.7714285714285715	0.7145769622833843	0.7891566265060241
10	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4087331251923838	18	26	0.6923076923076923	0.6204379562043796	0.8433734939759037
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	85	0.5120481927710844	0.4089410523539496	25	39	0.6410256410256411	0.5120643431635389	0.7650602409638554
9	gemma,granite,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4090709325832821	19	29	0.6551724137931034	0.5538461538461539	0.8253012048192772
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4082647537737095	27	43	0.627906976744186	0.5225537820957669	0.7409638554216867
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	85	0.5120481927710844	0.40860309641097825	15	19	0.7894736842105263	0.7226277372262774	0.8855421686746988
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4079781613244101	25	34	0.7352941176470589	0.6684723726977249	0.7951807228915663
9	gemma,granite,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp	85	0.5120481927710844	0.4092526690391459	21	29	0.7241379310344828	0.6027397260273972	0.8253012048192772
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4081084650261919	23	29	0.7931034482758621	0.7414561664190193	0.8253012048192772
8	gemma,gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40974539069359095	21	34	0.6176470588235294	0.49829738933030654	0.7951807228915663
10	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4085510688836105	14	22	0.6363636363636364	0.5243243243243243	0.8674698795180723
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4077434700259879	30	46	0.6521739130434783	0.5587529976019184	0.7228915662650602
5	gemma,gpt_oss_20b,ministral,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4108574683433378	36	59	0.6101694915254238	0.5127468581687613	0.6445783132530121
5	gemma,granite,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	85	0.5120481927710844	0.40831683168316835	26	39	0.6666666666666666	0.5907990314769975	0.7650602409638554
7	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4093045732109126	36	62	0.5806451612903226	0.470607553366174	0.6265060240963856
9	gemma,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4090449611040302	29	40	0.725	0.6540880503144655	0.7590361445783133
4	gemma,gpt_oss_20b,granite,haiku	85	0.5120481927710844	0.4078999515610551	54	84	0.6428571428571429	0.5687147013520452	0.49397590361445787
3	gemma,qwen,rinna_jp_3_6b	85	0.5120481927710844	0.41047001052262366	44	88	0.5	0.37948717948717947	0.4698795180722891
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40748248358524664	28	39	0.717948717948718	0.6416040100250626	0.7650602409638554
7	gemma,haiku,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4087851206964781	35	58	0.603448275862069	0.5070214338507022	0.6506024096385542
8	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40797816132441	18	25	0.72	0.6323529411764706	0.8493975903614458
8	gemma,gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40990081629070485	28	40	0.7	0.578207381370826	0.7590361445783133
5	gemma,gpt_oss_20b,ministral,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.41072837233762827	41	78	0.5256410256410257	0.4162621359223302	0.5301204819277108
8	gemma,gpt_oss_20b,granite,haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4087591240875912	23	31	0.7419354838709677	0.6653171390013496	0.8132530120481928
8	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40995260663507105	27	35	0.7714285714285715	0.697950377562028	0.7891566265060241
7	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp	85	0.5120481927710844	0.40831683168316835	44	68	0.6470588235294118	0.5628181087597107	0.5903614457831325
8	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4093824123693227	24	35	0.6857142857142857	0.6103238866396761	0.7891566265060241
8	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40958988320014056	26	37	0.7027027027027027	0.6056201550387597	0.7771084337349398
7	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b	85	0.5120481927710844	0.4078999515610552	48	75	0.64	0.5583424209378407	0.5481927710843373
8	gemma,gpt_oss_20b,granite,haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40894105235394973	16	20	0.8	0.7202797202797203	0.8795180722891567
11	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4086811205418004	31	42	0.7380952380952381	0.662033650329188	0.7469879518072289
8	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4109865077974417	24	36	0.6666666666666666	0.564516129032258	0.7831325301204819
8	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40997849839835	19	26	0.7307692307692307	0.64453125	0.8433734939759037
6	gemma,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4090969017798286	29	46	0.6304347826086957	0.5294825511432011	0.7228915662650602
5	gemma,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	85	0.5120481927710844	0.41214532418134897	24	41	0.5853658536585366	0.4992816091954023	0.7530120481927711
8	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.41160511115000886	25	33	0.7575757575757576	0.6815440289505428	0.8012048192771084
5	gemma,gpt_oss_20b,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4106508875739645	46	73	0.6301369863013698	0.5507180305447914	0.5602409638554218
11	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40881111501934575	27	36	0.75	0.6746987951807228	0.7831325301204819
9	gemma,granite,haiku,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4082907938743179	26	44	0.5909090909090909	0.4830287206266318	0.7349397590361446
6	gemma,haiku,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40865511478582106	23	35	0.6571428571428571	0.5404814004376368	0.7891566265060241
6	gemma,haiku,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4093045732109124	24	35	0.6857142857142857	0.5938818565400844	0.7891566265060241
7	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	85	0.5120481927710844	0.4084209600070394	33	44	0.75	0.6928934010152286	0.7349397590361446
6	gemma,haiku,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4092526690391459	17	25	0.68	0.609375	0.8493975903614458
6	gemma,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.41132174598310034	22	35	0.6285714285714286	0.5314109165808445	0.7891566265060241
8	gemma,gpt_oss_20b,haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40922671353251316	28	43	0.6511627906976745	0.5448129851799577	0.7409638554216867
7	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4101855507303592	38	60	0.6333333333333333	0.5384615384615384	0.6385542168674698
8	gemma,gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4091747956762458	24	32	0.75	0.6779874213836479	0.8072289156626506
7	gemma,granite,haiku,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40797816132441	31	52	0.5961538461538461	0.4970059880239521	0.6867469879518072
7	gemma,gpt_oss_20b,haiku,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40912286869397085	37	57	0.6491228070175439	0.562380038387716	0.6566265060240963
6	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b	85	0.5120481927710844	0.4075346992729677	33	46	0.717391304347826	0.6427718040621266	0.7228915662650602
8	gemma,granite,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40831683168316835	20	28	0.7142857142857143	0.6151202749140894	0.8313253012048193
5	gemma,gpt_oss_20b,haiku,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4092526690391459	51	83	0.6144578313253012	0.5332981901247584	0.5
9	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40881111501934575	32	46	0.6956521739130435	0.6277456647398845	0.7228915662650602
7	gemma,gpt_oss_20b,granite,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.41070254634702186	28	37	0.7567567567567568	0.7034728406055208	0.7771084337349398
6	gemma,gpt_oss_20b,granite,ministral,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4078217211309786	28	41	0.6829268292682927	0.6040118870728083	0.7530120481927711
5	gemma,gpt_oss_20b,haiku,ministral,rinna_jp_3_6b_jp	85	0.5120481927710844	0.40920075574498005	60	96	0.625	0.5416445623342175	0.42168674698795183
6	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull	85	0.5120481927710844	0.41036660235046496	23	30	0.7666666666666667	0.6764252696456086	0.8192771084337349
7	gemma,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4094342937456078	21	36	0.5833333333333334	0.47214076246334313	0.7831325301204819
6	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4087331251923838	30	44	0.6818181818181818	0.6076433121019109	0.7349397590361446
6	gemma,gpt_oss_20b,granite,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jp	85	0.5120481927710844	0.408004226654339	18	28	0.6428571428571429	0.5590551181102361	0.8313253012048193
6	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_jp_3_6b	85	0.5120481927710844	0.4090969017798286	34	48	0.7083333333333334	0.6164383561643836	0.7108433734939759
7	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4089410523539496	45	69	0.6521739130434783	0.5666056006281078	0.5843373493975903
6	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b	85	0.5120481927710844	0.4093305218766473	31	40	0.775	0.695945945945946	0.7590361445783133
7	gemma,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	85	0.5120481927710844	0.4085510688836105	30	41	0.7317073170731707	0.6639344262295082	0.7530120481927711
6	gemma,gpt_oss_20b,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30	85	0.5120481927710844	0.4090709325832821	33	45	0.7333333333333333	0.6608040201005025	0.7289156626506024
2	gemma,qwen	85	0.5120481927710844	0.41080583672932824	28	45	0.6222222222222222	0.5306748466257667	0.7289156626506024
7	gemma,haiku,ministral,qwen,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4087851206964781	32	57	0.5614035087719298	0.454858454475899	0.6566265060240963
10	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.4093045732109123	17	30	0.5666666666666667	0.42815249266862165	0.8192771084337349
6	gemma,gpt_oss_20b,granite,ministral,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4064886338556609	30	50	0.6	0.48159668221876617	0.6987951807228916
2	gemma,rinna_bilingual_4b	85	0.5120481927710844	0.4103924577943433	24	43	0.5581395348837209	0.34006462035541196	0.7409638554216867
10	gemma,gpt_oss_20b,granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.40860309641097814	21	28	0.75	0.6579406631762652	0.8313253012048193
9	gemma,gpt_oss_20b,haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4090709325832821	30	48	0.625	0.5189309576837418	0.7108433734939759
9	gemma,gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40940835419686394	31	45	0.6888888888888889	0.6193353474320242	0.7289156626506024
7	gemma,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40940835419686394	32	53	0.6037735849056604	0.5075221238938052	0.6807228915662651
7	gemma,gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30	85	0.5120481927710844	0.4087851206964781	40	64	0.625	0.5292675452038003	0.6144578313253012
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40813451888370456	37	55	0.6727272727272727	0.5888704318936877	0.6686746987951807
9	gemma,gpt_oss_20b,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4076651982378855	43	62	0.6935483870967742	0.6138970829236317	0.6265060240963856
9	gemma,gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4078217211309786	38	58	0.6551724137931034	0.5614366729678639	0.6506024096385542
5	gemma,granite,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40881111501934564	19	36	0.5277777777777778	0.4258911819887431	0.7831325301204819
9	gemma,gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4099784983983501	30	46	0.6521739130434783	0.5312101910828025	0.7228915662650602
9	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4082126666960081	24	34	0.7058823529411765	0.6280087527352298	0.7951807228915663
9	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40862910674231423	22	32	0.6875	0.6102314250913521	0.8072289156626506
6	gemma,gpt_oss_20b,granite,ministral,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	85	0.5120481927710844	0.40977130064527456	24	36	0.6666666666666666	0.5718533201189296	0.7831325301204819
9	gemma,gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4092267135325133	38	55	0.6909090909090909	0.6081307627829002	0.6686746987951807
9	gemma,granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4078217211309787	32	49	0.6530612244897959	0.5641025641025641	0.7048192771084337
5	gemma,gpt_oss_20b,granite,rinna_bilingual_4b_jp,rinna_jp_3_6b	85	0.5120481927710844	0.40847301042629003	44	66	0.6666666666666666	0.5904090267983075	0.6024096385542168
10	gemma,granite,haiku,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	85	0.5120481927710844	0.4102114220545663	13	24	0.5416666666666666	0.35609756097560985	0.8554216867469879
